Id,Hazard
24438,4.21
24439,5.81
24441,2.89
24444,2.86
24446,6.33
24447,4.52
24449,2.25
24451,2.34
24453,4.74
24459,6.43
24460,3.84
24461,3.7
24465,2.92
24466,7.17
24470,2.82
24471,4.39
24472,4.39
24473,3.84
24474,2.62
24477,3.57
24482,4.52
24487,6.43
24488,6.99
24490,3.66
24491,5.07
24494,2.79
24495,4.31
24497,4.01
24500,4.62
24502,5.23
24510,4.51
24511,5.43
24512,3.16
24515,4.4
24521,2.99
24523,3.57
24524,2.77
24525,3.91
24526,4.32
24528,3.35
24529,4.52
24531,5.59
24533,3.47
24534,4.04
24536,3.36
24537,4.3
24539,3.84
24540,2.23
24541,2.29
24542,3.23
24543,3.25
24550,3.46
24552,1.85
24553,4.64
24554,4.85
24555,2.38
24556,3.64
24558,2.72
24559,3.9
24561,4.26
24562,4.81
24563,1.78
24566,4.08
24567,4.05
24568,5.45
24570,4.31
24571,3.58
24573,3.65
24575,3.26
24576,2.24
24580,5.19
24582,7.48
24583,2.96
24584,3.87
24587,7.35
24588,3.98
24589,7.44
24591,4.76
24592,4.99
24593,5.89
24594,5.21
24595,5.53
24598,5.52
24600,3.12
24602,3.27
24604,3.14
24606,2.08
24607,5.24
24609,3.0
24610,2.84
24613,4.39
24616,3.58
24617,6.38
24618,4.28
24620,3.94
24621,4.16
24622,2.97
24623,2.05
24624,1.47
24626,8.57
24629,3.75
24630,5.52
24631,8.13
24632,4.72
24637,3.87
24639,1.88
24643,4.88
24644,5.22
24645,3.93
24646,3.1
24648,7.07
24649,3.76
24650,3.98
24652,3.49
24654,5.11
24657,3.53
24658,4.8
24660,4.21
24661,1.74
24665,12.44
24666,2.81
24667,4.08
24670,4.33
24671,2.45
24673,4.35
24675,3.91
24676,3.92
24677,4.15
24679,4.4
24681,3.9
24687,4.99
24688,2.0
24690,5.72
24691,3.32
24694,2.3
24696,5.98
24699,4.2
24700,5.04
24701,5.2
24702,1.7
24705,2.65
24710,4.44
24711,5.91
24712,5.48
24713,7.6
24714,1.9
24716,6.04
24721,2.04
24722,4.34
24724,5.61
24727,4.65
24728,5.06
24733,4.44
24734,8.32
24736,4.78
24737,4.87
24738,2.71
24739,4.15
24740,4.29
24741,2.5
24742,3.24
24745,5.32
24747,7.32
24748,6.29
24749,4.46
24751,5.85
24752,3.1
24756,3.07
24758,4.53
24759,5.92
24762,4.54
24765,4.23
24766,11.99
24768,2.95
24769,6.33
24772,4.05
24775,4.07
24776,4.73
24780,2.92
24781,4.05
24782,5.57
24783,4.53
24784,6.53
24787,5.01
24790,4.66
24792,3.4
24799,4.91
24801,5.12
24802,2.58
24803,7.19
24804,5.47
24806,3.53
24807,2.17
24809,2.94
24812,5.63
24817,3.53
24818,4.27
24819,1.93
24820,4.12
24821,3.64
24822,5.1
24824,5.96
24828,3.83
24831,3.55
24832,5.26
24837,3.05
24838,5.16
24839,4.21
24842,5.12
24845,2.98
24847,4.17
24848,3.96
24849,4.51
24851,3.91
24852,5.17
24853,6.56
24854,5.74
24860,4.61
24867,3.68
24868,6.37
24870,12.45
24871,5.68
24872,4.86
24873,2.71
24874,3.95
24875,5.87
24876,6.79
24878,5.19
24886,3.32
24887,2.22
24888,3.28
24890,4.69
24892,1.88
24894,4.68
24895,5.53
24896,3.54
24897,2.95
24898,3.98
24899,5.6
24900,2.77
24905,2.67
24906,3.06
24907,4.99
24908,4.84
24910,6.9
24911,4.92
24912,2.96
24913,6.62
24916,3.0
24917,3.41
24920,2.74
24924,3.72
24925,7.23
24926,2.48
24927,5.92
24928,3.41
24930,3.6
24931,4.34
24933,3.59
24935,3.22
24936,3.51
24941,5.42
24942,7.04
24943,4.63
24944,6.39
24946,4.18
24950,2.7
24951,5.25
24954,6.27
24955,2.51
24957,1.91
24960,2.22
24963,4.02
24964,3.69
24967,5.83
24968,3.18
24969,3.83
24972,3.33
24974,3.97
24975,4.47
24976,5.73
24978,2.82
24979,2.2
24980,4.8
24983,5.99
24987,3.19
24989,3.16
24991,4.7
24993,2.27
24996,4.99
24997,6.1
24999,4.86
25001,9.8
25003,2.95
25007,4.66
25010,4.24
25013,3.68
25014,1.89
25017,5.59
25018,4.05
25021,5.56
25022,3.49
25023,4.98
25025,4.25
25026,1.63
25029,3.84
25030,2.34
25031,3.46
25032,5.32
25033,2.74
25034,4.02
25035,7.87
25036,4.65
25038,4.3
25040,4.52
25043,3.65
25045,3.31
25047,3.5
25050,8.23
25051,2.27
25052,3.8
25055,5.19
25058,2.21
25059,2.99
25062,4.78
25063,4.65
25064,3.26
25065,4.51
25068,4.76
25070,5.05
25075,2.32
25079,3.14
25080,4.37
25082,6.07
25085,3.55
25087,5.13
25088,4.12
25090,1.57
25092,3.98
25093,4.35
25094,4.17
25096,5.54
25102,2.19
25103,3.21
25106,3.59
25108,3.7
25109,3.48
25110,6.47
25112,5.02
25114,2.02
25115,3.84
25118,3.83
25119,2.2
25120,2.61
25121,3.15
25122,3.99
25123,3.59
25124,5.22
25127,5.26
25132,5.4
25133,2.96
25139,4.73
25140,3.2
25142,5.91
25143,4.59
25145,2.78
25146,3.2
25149,2.46
25151,3.46
25152,6.46
25154,3.17
25156,5.76
25157,3.54
25158,4.16
25160,4.98
25162,4.12
25163,3.5
25164,3.7
25168,2.53
25169,4.6
25170,3.77
25171,1.95
25172,3.36
25173,4.96
25174,3.87
25175,5.97
25178,4.26
25180,4.68
25181,2.57
25182,6.16
25183,2.56
25185,6.45
25189,4.81
25197,3.98
25202,3.68
25204,4.14
25207,2.62
25209,5.75
25211,5.13
25214,2.68
25215,3.58
25216,4.42
25217,4.05
25218,2.94
25222,5.75
25227,3.25
25230,2.65
25232,3.94
25234,2.05
25237,4.57
25238,7.72
25240,3.83
25246,7.55
25247,7.22
25249,3.5
25258,5.96
25260,4.21
25262,4.96
25264,5.68
25265,5.43
25268,3.69
25270,3.63
25271,4.89
25276,3.17
25277,4.2
25281,3.41
25284,6.22
25285,2.49
25286,4.23
25287,8.22
25288,4.3
25290,5.09
25291,3.69
25293,5.16
25295,2.47
25296,4.46
25298,4.57
25299,4.59
25300,5.71
25303,6.9
25304,2.21
25305,5.45
25307,5.1
25308,3.81
25315,2.5
25323,1.94
25325,1.42
25326,7.06
25327,3.19
25329,6.01
25330,4.59
25334,2.84
25335,4.39
25336,3.19
25337,3.33
25339,6.99
25341,3.3
25342,4.06
25343,2.32
25344,6.19
25345,2.42
25346,5.3
25347,3.27
25349,4.31
25350,4.68
25353,5.65
25355,7.39
25356,4.74
25358,2.56
25360,5.14
25362,3.75
25364,2.17
25368,5.24
25370,2.79
25372,3.86
25373,4.89
25376,4.12
25377,4.98
25379,2.25
25380,4.9
25381,3.08
25382,2.48
25383,4.51
25387,5.21
25389,4.76
25392,3.16
25393,5.75
25401,2.36
25406,5.95
25410,7.8
25411,4.02
25412,6.31
25414,2.53
25415,3.8
25416,2.69
25419,4.07
25420,7.18
25421,2.92
25424,7.95
25426,2.96
25427,2.3
25428,4.87
25429,4.6
25431,3.69
25432,6.34
25433,6.16
25434,8.54
25435,10.15
25437,5.69
25441,5.13
25445,6.61
25448,4.68
25451,4.25
25452,2.12
25453,2.66
25454,4.13
25457,4.41
25458,5.11
25460,3.13
25462,4.19
25464,2.73
25468,7.65
25472,3.46
25473,4.97
25474,4.21
25476,5.57
25477,4.82
25478,3.59
25479,5.91
25481,2.7
25482,3.26
25484,4.1
25485,3.95
25491,4.88
25492,4.23
25493,3.01
25494,2.73
25496,2.39
25498,4.3
25501,6.62
25502,3.02
25504,4.41
25507,4.13
25508,1.95
25509,2.06
25510,4.29
25513,8.95
25515,2.95
25516,4.52
25521,3.03
25522,3.17
25524,2.72
25527,3.04
25531,2.44
25532,3.21
25535,2.13
25537,4.23
25538,4.57
25539,3.71
25541,2.37
25545,3.98
25548,2.84
25550,7.17
25554,8.87
25558,3.79
25561,6.35
25565,4.76
25566,4.46
25567,2.71
25568,5.46
25569,5.07
25571,7.21
25572,2.92
25574,2.85
25576,3.01
25578,3.73
25579,2.24
25580,5.72
25584,4.63
25587,2.86
25592,4.38
25593,3.76
25596,4.32
25597,5.08
25609,3.05
25612,3.86
25613,4.25
25614,4.09
25615,4.6
25616,6.19
25617,6.39
25620,1.81
25623,6.17
25626,2.79
25630,3.08
25631,2.27
25637,7.88
25638,6.06
25639,4.98
25640,3.93
25641,4.69
25642,4.72
25645,4.35
25646,4.1
25647,1.7
25648,6.55
25649,2.6
25650,10.12
25654,5.25
25655,6.77
25656,4.85
25657,3.59
25658,4.32
25660,4.16
25661,3.94
25664,6.9
25670,7.66
25672,3.51
25675,4.96
25676,5.23
25677,2.76
25680,3.79
25681,4.48
25685,4.31
25687,1.57
25690,6.19
25691,2.65
25692,6.1
25694,5.87
25697,4.93
25698,4.37
25701,4.19
25703,3.37
25707,9.6
25711,4.84
25713,5.2
25714,1.61
25715,5.06
25716,4.55
25717,3.76
25718,3.69
25720,2.94
25722,3.12
25724,3.51
25726,5.92
25727,3.51
25730,3.84
25734,4.27
25737,7.4
25740,4.41
25742,2.98
25748,3.99
25750,4.4
25752,1.34
25753,3.43
25754,4.75
25755,4.76
25757,4.39
25761,3.51
25765,4.38
25767,3.41
25770,3.2
25775,5.53
25776,4.07
25777,2.59
25778,3.55
25779,3.12
25784,5.5
25785,3.42
25786,3.92
25787,3.55
25788,5.68
25789,1.7
25790,3.22
25791,4.36
25796,6.72
25798,4.94
25801,7.03
25802,2.81
25804,2.77
25806,2.39
25808,4.16
25809,5.87
25810,3.32
25815,3.21
25818,3.05
25820,3.94
25821,4.69
25822,4.66
25825,6.19
25828,4.33
25829,5.92
25830,2.95
25833,6.08
25837,3.77
25839,5.35
25841,4.75
25842,5.16
25845,4.57
25847,8.61
25848,5.54
25850,4.55
25852,6.91
25856,1.94
25858,5.68
25859,3.78
25864,4.52
25865,2.48
25868,6.28
25873,3.45
25874,4.79
25877,4.69
25878,4.33
25879,10.94
25880,4.44
25883,4.09
25884,5.01
25885,2.72
25888,3.38
25890,5.82
25894,4.86
25896,5.17
25898,4.64
25902,5.52
25907,4.29
25910,4.27
25911,8.14
25912,3.46
25914,3.56
25915,4.9
25916,1.91
25917,2.83
25918,3.46
25919,5.61
25920,4.59
25924,4.33
25927,3.83
25929,2.43
25931,4.05
25935,4.17
25937,4.01
25938,4.63
25940,2.48
25943,2.73
25944,5.58
25950,2.18
25953,5.57
25954,4.78
25955,4.03
25958,3.08
25960,2.88
25961,4.9
25963,1.97
25966,2.88
25967,4.23
25968,4.03
25969,6.34
25971,4.41
25974,5.79
25975,2.71
25976,2.81
25980,5.06
25982,3.09
25983,3.87
25984,6.21
25987,3.1
25988,6.53
25989,3.96
25990,5.4
25991,5.95
25994,3.28
26000,6.2
26003,3.5
26006,3.29
26007,3.3
26008,2.06
26013,5.45
26021,4.46
26022,6.87
26023,2.99
26024,6.04
26026,3.6
26029,6.34
26030,2.15
26031,4.04
26033,4.36
26034,3.81
26036,3.72
26039,5.01
26040,3.0
26042,4.43
26044,4.55
26046,2.8
26047,3.46
26050,4.66
26052,6.1
26053,7.43
26054,3.58
26056,5.64
26060,5.28
26062,4.41
26065,7.53
26066,3.59
26067,1.67
26068,4.01
26070,6.24
26073,4.34
26075,4.95
26076,5.55
26077,3.7
26080,4.74
26083,5.43
26084,3.75
26085,4.26
26086,6.16
26087,6.53
26088,2.69
26089,3.36
26090,4.14
26091,3.23
26093,2.92
26094,4.24
26095,2.84
26096,3.9
26097,5.81
26099,4.23
26101,4.46
26103,3.58
26105,4.08
26108,5.22
26110,2.93
26112,3.97
26115,4.12
26116,4.86
26118,2.3
26120,6.04
26121,4.89
26122,3.13
26123,3.99
26124,2.93
26130,3.92
26131,3.12
26134,2.28
26136,5.04
26137,4.25
26138,3.54
26140,3.52
26141,2.29
26142,4.07
26148,4.07
26150,4.25
26151,14.92
26152,2.48
26153,4.39
26156,2.35
26160,3.41
26161,2.92
26162,4.88
26163,5.48
26165,6.61
26166,6.45
26172,6.29
26174,3.38
26176,2.57
26182,3.01
26186,4.19
26191,3.19
26192,5.59
26193,3.59
26195,4.23
26196,4.38
26197,2.72
26200,2.19
26201,3.84
26202,5.26
26204,5.24
26205,5.44
26206,2.28
26207,4.61
26211,2.76
26213,2.54
26216,5.39
26217,4.12
26218,7.1
26219,3.49
26225,4.89
26226,4.66
26228,3.54
26230,3.31
26234,5.17
26242,2.99
26245,3.61
26248,3.27
26253,3.1
26258,2.81
26259,4.52
26260,3.12
26261,3.36
26265,3.07
26266,4.41
26273,1.89
26274,3.74
26275,2.62
26279,3.48
26280,3.48
26283,4.02
26285,3.25
26288,4.17
26293,1.16
26294,7.0
26295,2.93
26303,4.77
26305,3.81
26309,6.8
26313,3.44
26315,4.04
26316,3.62
26317,4.61
26319,5.04
26322,8.19
26326,4.43
26328,2.04
26329,6.66
26330,3.93
26333,4.42
26335,3.01
26337,3.28
26338,4.08
26339,3.43
26340,7.42
26343,7.0
26344,3.54
26345,3.94
26346,9.54
26348,3.45
26349,3.37
26357,5.98
26358,7.66
26360,5.89
26361,3.3
26363,3.97
26364,6.96
26365,1.98
26367,4.4
26369,3.22
26370,3.6
26371,4.29
26372,3.23
26373,3.81
26375,3.46
26376,7.63
26377,9.24
26383,5.35
26388,2.51
26390,2.29
26392,2.65
26395,4.82
26399,2.0
26400,2.69
26402,2.94
26408,2.48
26410,5.04
26411,2.82
26413,4.01
26414,10.65
26415,2.88
26416,4.46
26418,2.91
26419,3.43
26421,1.71
26427,4.74
26428,5.61
26432,4.11
26437,2.63
26438,4.69
26440,7.15
26441,3.42
26443,4.41
26444,3.19
26446,4.36
26447,4.73
26448,6.31
26450,2.59
26451,2.07
26452,4.74
26454,6.66
26457,4.33
26458,2.96
26461,7.01
26462,3.28
26464,3.23
26465,3.05
26470,2.55
26471,4.7
26475,2.51
26478,2.87
26480,1.92
26481,10.96
26487,2.54
26488,6.51
26491,4.16
26493,3.81
26496,4.11
26497,5.04
26499,4.69
26500,5.93
26501,4.18
26504,1.71
26507,5.56
26509,3.44
26510,4.85
26513,5.14
26518,6.12
26520,3.4
26522,3.45
26523,3.23
26525,3.57
26526,3.63
26529,3.91
26530,4.81
26531,2.44
26533,2.84
26534,4.05
26537,2.06
26540,4.24
26542,9.11
26544,1.8
26545,3.4
26548,3.09
26550,5.19
26553,5.56
26555,4.39
26557,4.0
26558,5.42
26559,3.99
26560,5.99
26562,4.17
26564,5.82
26566,2.35
26568,1.95
26571,3.06
26575,2.35
26577,5.2
26579,4.09
26580,4.11
26581,4.77
26582,3.42
26583,2.44
26585,3.44
26586,1.95
26588,4.38
26590,8.72
26591,5.2
26594,3.32
26595,2.92
26597,6.03
26601,3.5
26603,2.5
26604,5.55
26607,6.35
26610,2.76
26611,5.87
26614,4.48
26617,5.05
26618,2.2
26619,3.01
26620,4.86
26622,4.62
26623,3.94
26624,3.17
26626,3.25
26627,4.99
26631,2.94
26632,2.52
26634,3.7
26635,3.97
26636,5.82
26637,2.18
26641,8.14
26642,4.7
26643,2.52
26644,3.34
26645,4.56
26646,4.58
26648,6.59
26651,3.63
26653,4.43
26654,8.17
26658,1.9
26659,3.86
26660,5.59
26662,4.11
26665,4.12
26666,4.08
26668,2.75
26676,4.81
26677,6.15
26678,4.37
26680,5.6
26681,3.1
26687,5.25
26690,2.42
26692,4.87
26694,4.16
26695,3.77
26696,3.15
26700,5.07
26701,3.44
26702,3.12
26703,1.7
26711,2.91
26712,3.94
26713,3.32
26715,4.22
26718,2.26
26722,3.03
26725,2.62
26726,1.78
26732,4.98
26734,2.16
26735,3.61
26736,4.99
26739,4.78
26741,4.52
26743,5.93
26744,2.35
26750,1.42
26751,5.32
26753,2.95
26755,2.53
26756,11.62
26757,2.19
26759,3.31
26763,5.18
26766,1.96
26768,4.2
26769,6.87
26772,2.47
26773,6.25
26779,3.31
26782,3.93
26784,3.75
26787,5.04
26788,5.25
26790,3.35
26791,3.11
26792,4.1
26793,3.09
26794,4.62
26799,3.54
26800,6.25
26802,3.34
26803,3.19
26804,3.83
26806,3.15
26807,3.58
26811,4.28
26812,5.53
26813,7.84
26816,5.81
26817,10.34
26818,2.55
26819,9.29
26822,7.06
26823,8.29
26824,3.26
26826,5.73
26828,5.91
26829,3.87
26831,9.51
26832,2.81
26839,2.61
26840,2.65
26841,6.62
26844,5.13
26846,4.26
26848,4.41
26850,1.99
26851,4.31
26852,3.13
26853,2.03
26854,5.56
26856,4.18
26860,5.83
26861,2.41
26862,7.46
26863,3.19
26866,5.27
26867,2.12
26868,3.94
26869,2.89
26870,4.14
26872,4.3
26873,4.66
26876,3.06
26877,4.45
26880,2.28
26883,2.69
26884,4.09
26885,2.76
26888,3.0
26892,5.2
26893,4.49
26895,3.84
26896,3.38
26899,5.19
26901,5.02
26904,6.92
26906,5.74
26907,4.19
26911,4.13
26912,6.74
26913,5.96
26922,3.96
26923,3.41
26925,4.07
26927,4.7
26928,3.66
26929,3.22
26930,3.49
26931,2.89
26932,3.95
26933,9.3
26937,5.04
26942,2.15
26944,3.08
26945,3.96
26946,3.23
26947,3.41
26948,2.67
26949,4.95
26950,2.6
26951,3.97
26956,3.12
26958,1.41
26959,6.13
26960,3.85
26964,3.76
26970,3.83
26971,6.48
26972,4.11
26973,2.8
26974,4.69
26976,4.56
26977,4.19
26979,7.75
26981,3.81
26982,2.31
26985,5.56
26986,4.92
26987,3.71
26996,5.95
26997,8.91
27001,3.77
27003,3.54
27004,3.62
27005,3.0
27007,2.51
27008,3.34
27010,5.84
27011,6.36
27013,2.91
27015,3.39
27016,3.98
27017,3.37
27019,4.01
27020,4.0
27021,3.22
27027,5.21
27031,3.46
27037,1.97
27038,3.91
27040,2.97
27042,3.79
27044,4.63
27051,5.85
27052,6.28
27053,2.39
27055,5.48
27058,2.77
27059,1.88
27060,5.25
27061,5.33
27062,3.08
27067,3.54
27072,2.6
27073,4.85
27079,5.67
27083,3.37
27085,3.34
27086,2.97
27088,2.57
27091,3.65
27092,4.3
27093,5.55
27094,9.65
27097,3.33
27099,4.54
27100,1.99
27102,3.7
27107,3.74
27108,4.16
27109,5.45
27111,2.99
27112,3.11
27114,5.27
27119,5.9
27121,5.28
27122,4.23
27124,3.21
27130,4.04
27133,5.26
27134,1.55
27135,4.62
27136,3.0
27137,3.72
27139,6.23
27141,1.77
27142,5.46
27144,3.95
27147,6.68
27148,5.02
27149,2.86
27150,2.39
27151,4.54
27154,3.06
27158,3.38
27159,3.37
27161,5.06
27162,4.46
27164,6.3
27167,5.24
27168,5.96
27174,7.15
27176,3.07
27178,3.38
27181,2.74
27183,1.83
27188,3.61
27190,1.94
27192,3.51
27193,4.59
27194,2.3
27199,2.77
27201,3.41
27203,4.33
27204,5.19
27208,6.78
27210,3.23
27212,4.02
27214,3.5
27215,4.73
27217,2.65
27221,4.06
27225,7.27
27227,5.25
27233,4.39
27234,2.31
27236,3.66
27238,14.18
27239,6.01
27244,4.04
27245,2.56
27246,9.93
27254,4.13
27255,4.71
27256,4.51
27260,4.35
27261,5.26
27262,2.88
27264,4.42
27265,3.55
27266,9.81
27268,3.7
27269,8.61
27270,3.51
27271,4.23
27272,3.16
27276,5.39
27277,5.68
27280,4.65
27281,4.13
27283,4.92
27284,4.36
27285,7.95
27286,2.31
27291,3.47
27292,2.97
27294,4.32
27298,2.35
27302,3.76
27303,2.48
27304,3.54
27305,3.48
27306,6.34
27309,5.61
27310,3.19
27311,5.24
27312,2.53
27315,3.49
27316,5.01
27318,4.08
27319,3.19
27320,2.58
27321,3.55
27322,5.56
27323,4.29
27325,5.05
27326,5.83
27327,4.9
27328,5.05
27332,4.46
27333,3.25
27334,4.92
27336,4.78
27338,4.93
27339,5.36
27340,5.98
27344,5.19
27349,4.21
27354,5.47
27358,5.83
27359,5.17
27362,5.29
27364,4.34
27365,5.01
27367,3.81
27368,2.08
27369,5.11
27370,2.59
27371,7.44
27372,2.4
27373,4.54
27374,2.85
27376,3.25
27379,3.31
27380,3.39
27381,5.29
27382,3.39
27383,4.48
27384,4.57
27385,3.18
27386,6.34
27388,3.38
27391,4.67
27392,5.2
27393,5.27
27394,4.13
27395,2.52
27396,4.0
27397,5.12
27398,4.87
27401,4.41
27403,3.11
27404,4.06
27406,6.74
27409,3.98
27410,3.99
27411,2.99
27412,4.18
27415,2.86
27417,2.35
27418,5.44
27420,3.02
27423,2.81
27425,5.31
27428,4.62
27429,2.97
27431,3.24
27432,4.92
27435,5.62
27436,3.85
27437,3.63
27444,3.34
27448,4.2
27450,3.45
27452,3.41
27454,3.82
27458,6.28
27461,2.95
27463,4.73
27468,7.96
27472,1.82
27473,8.54
27474,4.96
27475,5.82
27476,4.42
27479,3.58
27480,4.19
27483,2.99
27484,4.84
27485,5.36
27486,4.68
27490,3.83
27491,3.72
27493,2.47
27496,4.38
27498,2.63
27502,6.48
27503,4.37
27505,5.29
27507,6.25
27508,3.53
27509,2.92
27510,4.93
27512,4.38
27518,3.05
27519,5.44
27520,2.9
27522,5.08
27523,4.51
27524,6.27
27525,3.33
27526,4.34
27527,3.81
27531,4.04
27537,4.23
27538,2.65
27542,5.56
27547,9.18
27548,4.11
27551,5.17
27552,4.12
27553,5.09
27554,1.94
27555,6.27
27560,3.39
27563,3.89
27567,6.18
27568,4.91
27569,2.77
27570,2.29
27573,4.11
27574,5.3
27576,3.13
27581,4.08
27582,5.86
27586,4.43
27587,6.72
27590,3.57
27593,7.52
27594,2.32
27599,4.49
27604,4.25
27605,6.13
27613,3.08
27616,3.75
27621,5.04
27622,4.74
27624,4.35
27625,3.91
27626,2.89
27632,2.62
27635,6.44
27636,4.3
27637,6.61
27638,3.7
27639,6.78
27642,4.54
27643,5.0
27644,5.49
27645,5.3
27646,3.67
27647,4.56
27649,3.42
27650,3.54
27651,4.53
27652,5.41
27655,5.11
27656,5.39
27658,5.41
27660,4.18
27661,3.01
27662,3.71
27671,2.4
27674,5.98
27678,4.24
27681,7.04
27682,4.01
27687,3.27
27691,4.84
27692,5.08
27695,3.49
27704,6.76
27707,3.39
27711,4.09
27714,4.57
27715,4.91
27716,3.75
27717,3.68
27720,4.15
27722,4.02
27723,2.86
27725,3.4
27728,6.24
27730,3.62
27732,3.35
27735,3.83
27736,5.27
27737,2.76
27738,5.83
27740,4.07
27741,4.96
27747,6.5
27749,3.84
27751,4.8
27752,7.84
27753,4.37
27757,4.5
27758,3.04
27759,4.91
27760,2.91
27762,5.69
27765,3.54
27766,3.85
27768,3.75
27769,2.83
27771,4.78
27776,5.58
27779,3.68
27780,3.94
27781,6.4
27782,3.4
27785,4.94
27786,4.98
27790,3.56
27793,2.29
27794,2.34
27795,3.38
27796,4.01
27798,6.44
27799,7.14
27802,4.35
27803,5.19
27804,5.16
27806,5.5
27807,2.32
27810,2.17
27812,3.55
27814,5.12
27818,5.51
27819,4.51
27821,8.53
27823,4.71
27825,6.36
27826,4.76
27827,2.46
27828,2.25
27829,6.14
27832,2.33
27836,6.06
27838,5.56
27839,2.68
27841,8.29
27844,4.07
27845,5.06
27846,2.63
27848,4.61
27850,2.88
27852,1.62
27853,2.93
27854,2.56
27855,4.78
27857,3.18
27859,2.37
27861,3.98
27862,2.66
27864,5.59
27867,5.48
27871,12.79
27880,6.72
27881,4.1
27882,2.35
27891,4.92
27900,2.78
27901,3.68
27902,3.4
27905,1.7
27907,4.93
27908,2.28
27910,4.15
27911,2.92
27914,3.78
27915,4.31
27917,2.24
27919,4.04
27920,3.82
27922,4.38
27924,2.39
27927,9.0
27928,2.44
27930,3.77
27932,5.94
27933,4.08
27934,3.34
27938,2.89
27942,5.65
27943,3.21
27945,4.97
27949,2.06
27952,5.91
27954,2.47
27955,3.36
27957,3.57
27961,2.68
27966,2.99
27967,4.02
27968,1.92
27969,4.04
27970,5.1
27975,1.78
27976,3.13
27978,4.56
27980,5.76
27981,3.98
27982,4.01
27983,4.74
27987,3.05
27989,3.56
27991,4.12
27995,3.59
27996,5.77
27997,2.91
28001,2.92
28003,2.27
28004,2.75
28005,3.48
28009,3.33
28013,8.21
28014,2.78
28020,5.07
28025,2.78
28028,3.95
28029,6.43
28030,4.65
28038,2.7
28039,2.69
28040,3.54
28041,3.79
28043,3.45
28044,7.11
28045,2.82
28048,3.06
28050,7.31
28051,3.91
28052,3.53
28053,8.87
28055,4.31
28057,2.85
28058,3.58
28060,3.67
28061,4.31
28062,5.21
28064,2.91
28069,6.24
28070,2.11
28071,3.94
28072,4.48
28074,3.04
28075,1.88
28076,4.19
28077,6.26
28078,3.65
28079,8.04
28080,2.87
28082,1.71
28084,5.73
28085,4.72
28086,3.47
28088,2.65
28091,2.22
28094,8.21
28097,2.76
28099,4.46
28100,3.11
28105,4.35
28106,3.58
28107,2.9
28108,4.44
28109,2.88
28111,6.04
28112,4.61
28113,5.9
28114,4.27
28115,3.39
28116,5.73
28117,4.47
28121,4.48
28122,2.69
28124,5.67
28125,2.76
28126,3.27
28127,1.94
28131,4.69
28132,3.59
28133,3.43
28134,4.58
28135,2.56
28137,4.62
28139,5.21
28140,5.98
28142,2.79
28144,4.46
28145,5.13
28146,2.68
28148,3.14
28149,2.21
28150,4.54
28151,4.65
28153,4.97
28155,6.32
28156,5.7
28160,3.01
28161,2.59
28163,1.89
28164,3.99
28165,4.99
28166,2.93
28167,1.55
28168,5.78
28169,3.12
28171,3.5
28172,4.39
28174,4.21
28175,2.27
28176,4.37
28177,7.33
28179,5.69
28182,3.2
28184,5.83
28185,4.04
28186,4.8
28189,3.65
28190,2.93
28192,3.81
28195,4.42
28196,4.58
28200,5.31
28202,3.09
28205,4.26
28206,2.44
28208,2.99
28210,13.07
28213,3.1
28218,6.14
28221,4.77
28222,3.12
28223,2.82
28226,7.08
28227,3.62
28229,3.49
28230,2.15
28232,4.01
28233,4.56
28234,2.53
28235,2.61
28238,2.87
28241,4.83
28242,4.84
28246,4.9
28248,2.53
28249,4.87
28250,9.45
28252,5.49
28255,1.99
28257,2.5
28258,2.42
28260,4.57
28265,1.62
28266,3.79
28267,2.5
28270,6.23
28272,5.05
28273,3.47
28274,6.3
28278,4.37
28280,5.72
28282,3.82
28283,4.88
28285,3.67
28286,2.17
28290,4.27
28295,6.05
28298,1.7
28302,3.4
28303,3.05
28304,3.14
28305,3.54
28306,3.77
28309,4.87
28311,7.15
28314,3.06
28315,4.78
28316,4.44
28317,3.85
28326,3.7
28327,2.99
28328,4.52
28330,3.66
28332,4.64
28333,3.74
28334,4.57
28335,3.76
28336,4.73
28337,5.43
28338,3.74
28342,4.68
28344,2.57
28346,4.14
28347,4.01
28351,2.55
28357,4.71
28358,3.52
28359,3.31
28361,6.14
28362,5.14
28369,8.21
28370,5.13
28371,3.77
28373,3.0
28375,4.94
28378,2.31
28381,3.35
28385,3.28
28387,3.65
28388,3.78
28391,3.4
28393,5.57
28394,2.07
28395,3.4
28397,3.97
28400,4.49
28401,7.34
28402,10.27
28403,4.45
28404,6.47
28406,2.43
28407,2.25
28411,5.2
28412,3.95
28413,4.39
28415,3.33
28417,1.89
28418,3.86
28424,4.2
28425,4.68
28427,3.04
28428,6.36
28431,4.19
28432,2.63
28439,5.68
28442,5.27
28443,3.17
28444,3.56
28445,2.35
28446,4.7
28452,2.62
28453,5.87
28456,2.12
28457,3.26
28459,5.86
28463,4.0
28464,2.86
28466,2.95
28468,5.98
28470,3.84
28471,2.3
28477,4.71
28478,3.12
28481,4.0
28483,3.89
28485,4.35
28488,2.12
28489,2.96
28490,3.77
28493,4.84
28494,6.78
28496,2.98
28497,3.93
28499,8.59
28501,4.63
28502,3.5
28505,4.11
28506,7.15
28508,5.11
28510,3.62
28514,4.86
28515,5.79
28517,3.8
28519,2.89
28522,6.45
28523,2.91
28525,4.7
28528,4.55
28529,7.35
28531,3.67
28532,5.6
28533,3.39
